price
70.0
102.0
58.0
42.0
120.0
70.0
85.0
49.0
95.0
175.0
75.0
38.0
100.0
100.0
60.0
160.0
350.0
55.0
44.0
99.0
18.0
28.0
120.0
30.0
78.0
42.0
70.0
28.0
36.0
45.0
50.0
47.0
65.0
50.0
115.0
45.0
90.0
45.0
50.0
97.0
119.0
45.0
65.0
110.0
39.0
24.0
60.0
350.0
36.0
41.0
30.0
79.0
100.0
45.0
21.0
55.0
50.0
42.0
86.0
60.0
35.0
95.0
60.0
35.0
65.0
60.0
89.0
55.0
75.0
85.0
28.0
60.0
30.0
95.0
135.0
125.0
80.0
99.0
110.0
28.0
55.0
110.0
30.0
130.0
25.0
100.0
58.0
146.0
140.0
60.0
59.0
49.0
58.0
200.0
68.0
68.0
54.0
45.0
199.0
29.0
60.0
68.0
59.0
130.0
40.0
38.0
105.0
50.0
45.0
75.0
33.0
65.0
102.0
104.0
104.0
85.0
23.0
24.0
29.0
65.0
75.0
140.0
76.0
117.0
60.0
110.0
73.0
75.0
65.0
46.0
27.0
31.0
280.0
55.0
52.0
99.0
38.0
62.0
40.0
85.0
39.0
57.0
65.0
50.0
45.0
107.0
50.0
62.0
54.0
158.0
27.0
65.0
49.0
60.0
42.0
82.0
25.0
60.0
63.0
125.0
38.0
90.0
59.0
32.0
120.0
45.0
65.0
35.0
80.0
115.0
48.0
90.0
79.0
49.0
130.0
32.0
52.0
60.0
34.0
50.0
49.0
50.0
27.0
137.0
20.0
85.0
55.0
65.0
37.0
100.0
65.0
130.0
50.0
62.0
129.0
59.0
65.0
53.0
78.0
60.0
55.0
63.0
80.0
21.0
40.0
50.0
53.0
40.0
37.0
120.0
20.0
70.0
39.0
30.0
85.0
40.0
70.0
99.0
75.0
80.0
80.0
75.0
25.0
45.0
155.0
50.0
45.0
45.0
35.0
50.0
25.0
48.0
60.0
17.0
33.0
80.0
32.0
65.0
43.0
48.0
36.0
24.0
40.0
49.0
20.0
30.0
45.0
25.0
39.0
43.0
60.0
41.0
20.0
97.0
39.0
25.0
42.0
36.0
30.0
59.0
30.0
89.0
36.0
35.0
80.0
60.0
35.0
45.0
45.0
69.0
56.0
55.0
40.0
27.0
15.0
199.0
42.0
59.0
80.0
82.0
59.0
120.0
65.0
47.0
80.0
84.0
65.0
52.0
45.0
59.0
99.0
45.0
32.0
55.0
17.0
33.0
25.0
25.0
84.0
99.0
33.0
54.0
65.0
58.0
35.0
124.0
28.0
79.0
70.0
33.0
145.0
30.0
30.0
81.0
68.0
40.0
60.0
95.0
34.0
25.0
30.0
95.0
34.0
70.0
54.0
69.0
44.0
45.0
80.0
20.0
79.0
25.0
22.0
50.0
120.0
44.0
65.0
110.0
58.0
50.0
54.0
40.0
50.0
49.0
296.0
35.0
80.0
35.0
80.0
49.0
89.0
58.0
40.0
90.0
69.0
100.0
60.0
250.0
28.0
55.0
193.0
129.0
99.0
90.0
57.0
35.0
52.0
69.0
95.0
49.0
37.0
45.0
61.0
149.0
60.0
49.0
44.0
19.0
91.0
210.0
30.0
50.0
40.0
39.0
90.0
35.0
35.0
61.0
105.0
60.0
65.0
30.0
69.0
62.0
75.0
55.0
20.0
30.0
25.0
38.0
45.0
55.0
30.0
65.0
80.0
60.0
39.0
110.0
39.0
75.0
38.0
29.0
55.0
71.0
93.0
99.0
98.0
33.0
22.0
99.0
25.0
50.0
99.0
120.0
300.0
45.0
125.0
39.0
65.0
235.0
43.0
60.0
40.0
50.0
40.0
54.0
65.0
180.0
42.0
59.0
54.0
90.0
69.0
169.0
100.0
95.0
52.0
60.0
59.0
199.0
75.0
35.0
59.0
45.0
49.0
35.0
23.0
34.0
70.0
30.0
47.0
60.0
30.0
100.0
45.0
95.0
65.0
150.0
300.0
40.0
80.0
30.0
90.0
60.0
107.0
50.0
55.0
69.0
65.0
50.0
40.0
30.0
28.0
60.0
51.0
45.0
49.0
30.0
49.0
75.0
89.0
35.0
85.0
32.0
77.0
35.0
60.0
130.0
100.0
35.0
60.0
67.0
50.0
42.0
20.0
100.0
25.0
90.0
55.0
90.0
55.0
50.0
150.0
94.0
229.0
40.0
65.0
30.0
70.0
70.0
70.0
75.0
40.0
35.0
45.0
22.0
31.0
45.0
50.0
30.0
59.0
50.0
60.0
78.0
68.0
50.0
55.0
25.0
60.0
45.0
48.0
70.0
58.0
49.0
64.0
63.0
50.0
59.0
79.0
28.0
43.0
60.0
65.0
109.0
75.0
50.0
120.0
30.0
70.0
55.0
15.0
36.0
70.0
39.0
46.0
115.0
80.0
29.0
108.0
69.0
50.0
30.0
99.0
40.0
55.0
25.0
98.0
210.0
89.0
55.0
30.0
90.0
59.0
55.0
169.0
85.0
35.0
45.0
81.0
63.0
45.0
55.0
30.0
59.0
97.0
30.0
50.0
109.0
79.0
25.0
23.0
30.0
70.0
130.0
60.0
55.0
70.0
20.0
76.0
147.0
40.0
30.0
25.0
50.0
50.0
70.0
150.0
69.0
35.0
89.0
50.0
65.0
80.0
75.0
30.0
49.0
59.0
84.0
35.0
65.0
55.0
100.0
25.0
35.0
18.0
80.0
8.0
195.0
65.0
36.0
35.0
50.0
110.0
65.0
50.0
25.0
22.0
21.0
69.0
45.0
60.0
64.0
110.0
49.0
50.0
110.0
40.0
35.0
32.0
35.0
42.0
59.0
80.0
140.0
48.0
70.0
60.0
49.0
38.0
40.0
12.0
80.0
29.0
199.0
45.0
120.0
55.0
65.0
43.0
21.0
34.0
50.0
50.0
153.0
41.0
32.0
40.0
40.0
27.0
25.0
54.0
20.0
190.0
73.0
31.0
75.0
40.0
100.0
30.0
80.0
52.0
80.0
45.0
24.0
34.0
40.0
80.0
69.0
72.0
80.0
34.0
40.0
52.0
60.0
69.0
34.0
45.0
35.0
43.0
125.0
75.0
75.0
54.0
40.0
30.0
20.0
250.0
140.0
35.0
79.0
84.0
17.0
80.0
40.0
50.0
50.0
41.0
45.0
60.0
44.0
40.0
63.0
59.0
50.0
50.0
25.0
30.0
9.0
30.0
25.0
35.0
55.0
55.0
98.0
125.0
48.0
115.0
24.0
35.0
30.0
57.0
100.0
50.0
70.0
180.0
35.0
40.0
30.0
49.0
35.0
75.0
89.0
38.0
48.0
23.0
20.0
50.0
45.0
28.0
80.0
50.0
70.0
60.0
49.0
39.0
55.0
51.0
31.0
65.0
250.0
46.0
40.0
39.0
49.0
95.0
48.0
60.0
91.0
20.0
120.0
59.0
40.0
52.0
20.0
65.0
60.0
50.0
50.0
45.0
59.0
50.0
56.0
42.0
35.0
44.0
28.0
48.0
60.0
55.0
39.0
60.0
43.0
19.0
23.0
120.0
37.0
32.0
75.0
42.0
80.0
38.0
29.0
65.0
59.0
65.0
66.0
33.0
35.0
40.0
43.0
100.0
85.0
49.0
22.0
50.0
40.0
47.0
100.0
80.0
35.0
100.0
59.0
20.0
28.0
48.0
49.0
45.0
28.0
55.0
33.0
30.0
85.0
85.0
159.0
65.0
115.0
42.0
73.0
40.0
50.0
47.0
53.0
40.0
70.0
55.0
49.0
120.0
37.0
38.0
39.0
30.0
129.0
26.0
30.0
90.0
59.0
74.0
99.0
99.0
105.0
70.0
95.0
34.0
50.0
34.0
35.0
79.0
220.0
50.0
52.0
80.0
42.0
46.0
66.0
121.0
55.0
35.0
20.0
45.0
33.0
95.0
58.0
140.0
49.0
57.0
55.0
26.0
55.0
25.0
34.0
52.0
250.0
120.0
50.0
35.0
52.0
19.0
72.0
30.0
120.0
150.0
55.0
115.0
90.0
60.0
70.0
60.0
50.0
95.0
38.0
69.0
24.0
35.0
29.0
90.0
60.0
95.0
55.0
45.0
25.0
39.0
61.0
63.0
150.0
125.0
50.0
50.0
56.0
40.0
40.0
60.0
40.0
70.0
69.0
39.0
45.0
35.0
80.0
26.0
35.0
29.0
37.0
25.0
29.0
65.0
93.0
60.0
50.0
40.0
36.0
70.0
113.0
39.0
26.0
49.0
35.0
29.0
47.0
44.0
19.0
75.0
66.0
45.0
49.0
49.0
30.0
50.0
35.0
55.0
54.0
108.0
100.0
48.0
60.0
42.0
50.0
140.0
39.0
140.0
36.0
60.0
215.0
60.0
49.0
60.0
125.0
40.0
39.0
55.0
45.0
52.0
100.0
50.0
41.0
95.0
160.0
64.0
30.0
43.0
35.0
24.0
50.0
34.0
80.0
40.0
60.0
40.0
58.0
40.0
35.0
160.0
69.0
45.0
142.0
45.0
200.0
35.0
50.0
9.0
9.0
9.0
9.0
39.0
28.0
30.0
45.0
66.0
123.0
35.0
28.0
99.0
38.0
43.0
38.0
55.0
34.0
150.0
27.0
68.0
40.0
23.0
50.0
40.0
95.0
61.0
25.0
60.0
80.0
35.0
45.0
45.0
120.0
90.0
50.0
120.0
63.0
114.0
50.0
27.0
20.0
105.0
90.0
20.0
46.0
60.0
215.0
79.0
54.0
129.0
73.0
54.0
85.0
55.0
160.0
33.0
27.0
30.0
38.0
50.0
29.0
49.0
150.0
60.0
49.0
45.0
35.0
35.0
30.0
50.0
64.0
99.0
55.0
35.0
56.0
65.0
54.0
57.0
42.0
40.0
33.0
39.0
40.0
40.0
128.0
24.0
29.0
70.0
85.0
65.0
55.0
60.0
20.0
24.0
50.0
30.0
40.0
39.0
58.0
65.0
35.0
95.0
30.0
28.0
65.0
63.0
42.0
70.0
100.0
65.0
50.0
25.0
30.0
95.0
59.0
65.0
55.0
60.0
32.0
65.0
16.0
40.0
40.0
37.0
60.0
75.0
38.0
28.0
90.0
59.0
54.0
48.0
40.0
63.0
69.0
45.0
80.0
40.0
85.0
52.0
26.0
25.0
85.0
83.0
50.0
131.0
48.0
55.0
79.0
35.0
400.0
32.0
169.0
40.0
30.0
70.0
43.0
42.0
35.0
95.0
65.0
100.0
60.0
28.0
75.0
59.0
90.0
27.0
30.0
20.0
38.0
50.0
25.0
32.0
55.0
60.0
258.0
69.0
89.0
80.0
39.0
35.0
90.0
25.0
16.0
59.0
25.0
38.0
45.0
48.0
50.0
20.0
65.0
95.0
35.0
85.0
175.0
35.0
30.0
50.0
43.0
47.0
30.0
32.0
60.0
45.0
59.0
70.0
59.0
35.0
100.0
120.0
45.0
55.0
80.0
30.0
29.0
85.0
65.0
56.0
59.0
57.0
27.0
75.0
65.0
65.0
59.0
84.0
42.0
60.0
54.0
46.0
59.0
39.0
40.0
65.0
30.0
85.0
53.0
45.0
25.0
52.0
29.0
47.0
34.0
20.0
110.0
50.0
90.0
70.0
75.0
50.0
30.0
100.0
30.0
55.0
200.0
148.0
38.0
89.0
66.0
45.0
65.0
35.0
27.0
26.0
29.0
72.0
110.0
80.0
40.0
40.0
35.0
45.0
50.0
48.0
130.0
22.0
25.0
42.0
29.0
25.0
38.0
48.0
44.0
70.0
49.0
59.0
86.0
35.0
49.0
25.0
29.0
58.0
30.0
70.0
35.0
25.0
28.0
50.0
42.0
35.0
35.0
30.0
70.0
36.0
55.0
44.0
53.0
50.0
78.0
20.0
55.0
38.0
30.0
75.0
95.0
38.0
28.0
60.0
144.0
62.0
60.0
32.0
32.0
50.0
80.0
40.0
38.0
75.0
59.0
35.0
38.0
77.0
38.0
40.0
45.0
29.0
99.0
49.0
85.0
45.0
65.0
59.0
90.0
28.0
39.0
49.0
22.0
21.0
34.0
95.0
60.0
50.0
60.0
99.0
50.0
20.0
38.0
69.0
27.0
75.0
75.0
85.0
320.0
20.0
29.0
30.0
70.0
32.0
60.0
50.0
30.0
55.0
30.0
45.0
40.0
80.0
90.0
29.0
37.0
40.0
30.0
30.0
60.0
20.0
25.0
19.0
69.0
117.0
30.0
16.0
40.0
85.0
60.0
65.0
25.0
15.0
25.0
76.0
28.0
30.0
45.0
25.0
45.0
55.0
30.0
22.0
43.0
50.0
60.0
40.0
30.0
26.0
40.0
45.0
95.0
23.0
92.0
150.0
30.0
50.0
25.0
299.0
70.0
30.0
43.0
50.0
59.0
80.0
40.0
50.0
110.0
26.0
18.0
25.0
49.0
33.0
59.0
38.0
130.0
28.0
32.0
35.0
35.0
39.0
34.0
35.0
30.0
28.0
45.0
60.0
29.0
85.0
40.0
38.0
35.0
60.0
55.0
48.0
20.0
69.0
40.0
65.0
55.0
23.0
45.0
30.0
42.0
190.0
69.0
24.0
70.0
60.0
100.0
55.0
60.0
30.0
45.0
65.0
35.0
40.0
70.0
75.0
86.0
40.0
35.0
89.0
45.0
53.0
109.0
40.0
40.0
55.0
45.0
30.0
25.0
40.0
35.0
35.0
25.0
45.0
32.0
45.0
78.0
45.0
69.0
69.0
40.0
30.0
49.0
30.0
70.0
25.0
55.0
89.0
35.0
60.0
79.0
18.0
119.0
32.0
75.0
35.0
44.0
60.0
39.0
70.0
55.0
69.0
240.0
42.0
70.0
105.0
55.0
30.0
85.0
77.0
25.0
145.0
35.0
37.0
85.0
25.0
40.0
63.0
110.0
65.0
36.0
85.0
30.0
95.0
41.0
89.0
59.0
60.0
55.0
40.0
15.0
28.0
34.0
70.0
40.0
35.0
55.0
28.0
85.0
70.0
65.0
59.0
130.0
44.0
70.0
38.0
200.0
263.0
22.0
55.0
15.0
32.0
80.0
56.0
99.0
52.0
40.0
42.0
42.0
49.0
43.0
74.0
30.0
65.0
85.0
58.0
120.0
49.0
30.0
60.0
49.0
25.0
65.0
39.0
120.0
140.0
60.0
20.0
71.0
45.0
45.0
55.0
89.0
50.0
68.0
65.0
30.0
41.0
60.0
25.0
30.0
75.0
28.0
43.0
90.0
49.0
35.0
90.0
23.0
65.0
30.0
27.0
129.0
160.0
49.0
99.0
30.0
40.0
120.0
35.0
250.0
72.0
38.0
25.0
25.0
31.0
30.0
55.0
45.0
34.0
57.0
90.0
25.0
25.0
50.0
35.0
30.0
30.0
65.0
59.0
42.0
70.0
100.0
40.0
60.0
20.0
25.0
25.0
40.0
40.0
38.0
48.0
95.0
46.0
35.0
100.0
18.0
94.0
80.0
140.0
49.0
47.0
30.0
32.0
154.0
35.0
74.0
49.0
29.0
210.0
40.0
90.0
39.0
40.0
25.0
30.0
99.0
40.0
35.0
57.0
120.0
65.0
32.0
27.0
150.0
99.0
49.0
48.0
55.0
42.0
79.0
32.0
85.0
33.0
50.0
28.0
20.0
175.0
55.0
32.0
66.0
70.0
49.0
44.0
59.0
25.0
40.0
40.0
49.0
60.0
79.0
40.0
25.0
30.0
48.0
245.0
65.0
36.0
60.0
75.0
57.0
20.0
40.0
25.0
84.0
65.0
24.0
36.0
27.0
45.0
50.0
34.0
40.0
75.0
60.0
25.0
50.0
65.0
38.0
90.0
65.0
60.0
100.0
70.0
23.0
79.0
55.0
139.0
43.0
110.0
54.0
85.0
27.0
35.0
48.0
21.0
37.0
35.0
70.0
70.0
37.0
46.0
34.0
45.0
52.0
110.0
45.0
60.0
40.0
80.0
39.0
45.0
107.0
35.0
70.0
135.0
75.0
49.0
55.0
60.0
80.0
250.0
51.0
49.0
39.0
69.0
90.0
60.0
35.0
35.0
115.0
46.0
45.0
94.0
60.0
65.0
48.0
26.0
48.0
130.0
20.0
35.0
71.0
30.0
22.0
55.0
66.0
75.0
40.0
75.0
57.0
70.0
28.0
100.0
280.0
170.0
55.0
40.0
64.0
45.0
69.0
58.0
53.0
59.0
35.0
38.0
79.0
65.0
118.0
380.0
39.0
80.0
99.0
25.0
36.0
40.0
49.0
70.0
52.0
180.0
50.0
80.0
70.0
50.0
43.0
50.0
55.0
39.0
75.0
130.0
35.0
50.0
90.0
120.0
28.0
100.0
90.0
60.0
40.0
39.0
67.0
60.0
60.0
80.0
199.0
80.0
30.0
35.0
85.0
30.0
32.0
60.0
70.0
59.0
125.0
28.0
115.0
30.0
33.0
39.0
62.0
34.0
25.0
40.0
25.0
59.0
95.0
80.0
49.0
25.0
45.0
40.0
49.0
67.0
43.0
34.0
60.0
50.0
51.0
31.0
100.0
39.0
35.0
160.0
59.0
45.0
50.0
25.0
43.0
61.0
51.0
66.0
45.0
27.0
90.0
42.0
70.0
69.0
35.0
67.0
40.0
35.0
23.0
70.0
23.0
40.0
59.0
30.0
59.0
49.0
100.0
39.0
52.0
45.0
45.0
40.0
45.0
80.0
40.0
23.0
100.0
25.0
80.0
30.0
42.0
21.0
68.0
45.0
60.0
95.0
65.0
55.0
90.0
59.0
180.0
75.0
120.0
20.0
100.0
70.0
23.0
55.0
73.0
35.0
70.0
50.0
99.0
35.0
20.0
119.0
25.0
45.0
76.0
110.0
25.0
20.0
52.0
100.0
60.0
15.0
115.0
49.0
30.0
45.0
100.0
60.0
156.0
65.0
220.0
26.0
250.0
39.0
40.0
35.0
25.0
30.0
70.0
42.0
30.0
25.0
36.0
42.0
68.0
40.0
60.0
26.0
35.0
25.0
25.0
180.0
30.0
60.0
25.0
195.0
55.0
115.0
38.0
48.0
36.0
26.0
56.0
25.0
44.0
200.0
75.0
142.0
25.0
83.0
29.0
50.0
30.0
27.0
65.0
35.0
45.0
50.0
95.0
120.0
24.0
45.0
60.0
80.0
60.0
80.0
35.0
69.0
50.0
45.0
101.0
42.0
90.0
50.0
55.0
25.0
23.0
40.0
37.0
60.0
30.0
35.0
65.0
50.0
60.0
44.0
40.0
30.0
55.0
46.0
60.0
400.0
35.0
30.0
39.0
60.0
45.0
75.0
120.0
54.0
40.0
35.0
30.0
130.0
100.0
38.0
125.0
35.0
25.0
40.0
25.0
66.0
60.0
45.0
22.0
25.0
70.0
64.0
68.0
50.0
100.0
79.0
35.0
20.0
55.0
50.0
40.0
95.0
50.0
33.0
69.0
55.0
20.0
37.0
39.0
51.0
90.0
59.0
60.0
25.0
25.0
59.0
28.0
90.0
50.0
40.0
30.0
35.0
100.0
60.0
95.0
30.0
150.0
25.0
26.0
40.0
57.0
49.0
46.0
32.0
32.0
45.0
67.0
30.0
42.0
70.0
50.0
86.0
26.0
60.0
35.0
45.0
70.0
45.0
50.0
50.0
43.0
45.0
80.0
129.0
150.0
65.0
24.0
45.0
28.0
55.0
35.0
99.0
20.0
150.0
70.0
160.0
33.0
36.0
160.0
50.0
22.0
30.0
85.0
15.0
68.0
42.0
40.0
30.0
80.0
40.0
78.0
69.0
40.0
32.0
45.0
69.0
25.0
45.0
75.0
39.0
39.0
25.0
66.0
60.0
25.0
70.0
30.0
44.0
50.0
150.0
76.0
55.0
22.0
40.0
57.0
30.0
80.0
50.0
50.0
30.0
70.0
99.0
30.0
59.0
80.0
22.0
30.0
25.0
58.0
33.0
190.0
99.0
90.0
65.0
49.0
96.0
35.0
30.0
29.0
135.0
22.0
85.0
30.0
119.0
52.0
39.0
56.0
41.0
38.0
65.0
30.0
130.0
130.0
95.0
60.0
55.0
139.0
70.0
55.0
20.0
30.0
27.0
59.0
15.0
40.0
65.0
27.0
25.0
99.0
40.0
65.0
72.0
55.0
85.0
170.0
75.0
25.0
80.0
45.0
48.0
57.0
32.0
55.0
28.0
55.0
30.0
25.0
62.0
60.0
25.0
59.0
35.0
65.0
36.0
75.0
37.0
36.0
36.0
25.0
55.0
50.0
40.0
130.0
27.0
40.0
65.0
28.0
55.0
33.0
62.0
30.0
35.0
38.0
33.0
65.0
50.0
65.0
25.0
49.0
180.0
39.0
42.0
110.0
44.0
55.0
33.0
39.0
40.0
60.0
30.0
49.0
36.0
56.0
50.0
45.0
29.0
42.0
80.0
100.0
35.0
29.0
75.0
40.0
39.0
25.0
24.0
88.0
25.0
25.0
50.0
50.0
23.0
67.0
85.0
27.0
20.0
60.0
60.0
30.0
90.0
150.0
30.0
89.0
32.0
25.0
35.0
60.0
40.0
27.0
35.0
99.0
40.0
60.0
75.0
80.0
50.0
69.0
105.0
62.0
80.0
80.0
29.0
40.0
32.0
35.0
75.0
80.0
36.0
30.0
25.0
60.0
65.0
43.0
25.0
35.0
75.0
75.0
75.0
41.0
10.0
55.0
34.0
120.0
69.0
49.0
35.0
75.0
40.0
21.0
90.0
34.0
25.0
88.0
35.0
80.0
20.0
149.0
35.0
62.0
99.0
36.0
34.0
40.0
100.0
49.0
30.0
25.0
42.0
38.0
50.0
55.0
75.0
50.0
25.0
25.0
22.0
65.0
50.0
57.0
69.0
42.0
25.0
30.0
56.0
31.0
116.0
25.0
20.0
49.0
55.0
49.0
15.0
75.0
105.0
50.0
105.0
60.0
35.0
77.0
90.0
45.0
150.0
60.0
16.0
55.0
30.0
45.0
35.0
38.0
35.0
22.0
144.0
25.0
20.0
35.0
80.0
191.0
50.0
35.0
85.0
40.0
41.0
180.0
110.0
19.0
150.0
55.0
70.0
35.0
10.0
50.0
35.0
21.0
160.0
20.0
50.0
70.0
24.0
28.0
80.0
50.0
49.0
75.0
41.0
25.0
58.0
60.0
45.0
29.0
60.0
24.0
25.0
50.0
30.0
25.0
29.0
25.0
79.0
33.0
